itemLink,productImageLink,name,brand,flavor,vgpg,nic,size
https://vapegateae.com/collections/all-e-liquids/products/fegure-it-out-nicotiana-60ml,//vapegateae.com/cdn/shop/products/Nicotiana_Figure_it_out_ejuice_1_1024x1024_2x_360x_d7a2c4fa-33e8-405a-81d5-367d316f9d67_300x300.jpg?v=1612357427,FEGURE IT OUT - NICOTIANA 60ML,BDY E-juice,"tobacco, fresh cream",['75/25'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/sweet-tobacco-dinner-lady,//vapegateae.com/cdn/shop/products/3_19_300x300.jpg?v=1615638081,Sweet Tobacco - Dinner Lady,Dinner Lady,tobacco,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/ruby-super-strawberry-e-liquid-by-dr-vapes,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-02-12at8.41.55AM_300x300.jpg?v=1644645306,GEMS RUBY SUPER STRAWBERRY -  Eliquid by Dr Vapes,Dr. Vapes,strawberry,['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/unigrape-blvk-unicorn,//vapegateae.com/cdn/shop/products/UniGrape-2020-1_1000x_78dd32a0-5fa4-46d3-a02f-ca287f0b08f4_300x300.png?v=1612357208,UniGrape - BLVK Unicorn,BLVK Unicorn,grape,['80/20'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/tobacco-kings-original-e-juice-by-dr-vapes,//vapegateae.com/cdn/shop/products/07--vapeGate-3frame-post_01_300x300.png?v=1619502650,Tobacco Kings Original E juice by Dr. Vapes,Dr. Vapes,tobacco,['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/pink-candy-dr-vapes,//vapegateae.com/cdn/shop/products/Pink_Candy-Dr_Vapes-Ejuice-Abu_Dhabi-Dubai-UAE_3_300x300.jpg?v=1648537297,Pink Candy  - Dr. Vapes,Dr. Vapes,cotton candy,['78/22'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/nasty-stargazing,//vapegateae.com/cdn/shop/products/NASTY-E-LIQUID-3_03_300x300.png?v=1662179250,Stargazing - Nasty 60ml,Nasty,sweet berries,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/nasty-wicked-haze,//vapegateae.com/cdn/shop/products/NASTY-E-LIQUID-4_02_1_300x300.png?v=1665375872,Wicked Haze - Nasty 60ml,Nasty,"blackcurrant, lemonade and menthol",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/nasty-fat-boy,//vapegateae.com/cdn/shop/products/NASTY-E-LIQUID-4_03_1_300x300.png?v=1665375831,Fat Boy - Nasty 60ml,Nasty,fruity mix of mango with menthol,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/berry-blast-by-ruthless-freeze-edition,//vapegateae.com/cdn/shop/products/ruthless-freeze-editon-2_02_300x300.png?v=1661835945,BERRY BLAST BY RUTHLESS FREEZE EDITION,Ruthless,"mix berry, menthol",[],"[3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/vanilla-custard-e-juice-by-tickets-brew-co,//vapegateae.com/cdn/shop/products/Vanilla-Custard-Tickets-Brew_300x300.png?v=1654507718,Vanilla Custard E juice by Tickets Brew Co,Ticket Brew Co,vanilla and custard,['68/32'],[3],[50]
https://vapegateae.com/collections/all-e-liquids/products/frznchee-blvk-unicorn,//vapegateae.com/cdn/shop/products/BLVK_TFN_FRZN_LycheeMenthol_300x300.webp?v=1677928775,FRZN CHEE - BLVK Unicorn (Lychee Menthol),BLVK Unicorn,lychee and mint,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/quix-watermelon-bomb-3mg-60ml,//vapegateae.com/cdn/shop/products/1QUIX-WATERMELONBOMB_300x300.png?v=1631075033,QUIX - WATERMELON BOMB 60ML ELIQUID,QUIX,watermelon,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/glazed-buns-blvk-hundred-eliquid,//vapegateae.com/cdn/shop/products/BLVK-Hundred-Eliquid_03_300x300.png?v=1665201854,Glazed Buns -  BLVK Hundred Eliquid,BLVK Unicorn,donut and vanilla,[],[3],[100]
https://vapegateae.com/collections/all-e-liquids/products/frzn-berry-blvk-unicorn,//vapegateae.com/cdn/shop/products/BLVK_TFN_FRZN_StrawberryMenthol_300x300.webp?v=1677929278,Frzn Berry -  BLVK Unicorn (Strawberry Menthol),BLVK Unicorn,strawberry and menthol,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/cool-bastard-60ml-by-cafe-racer-e-liquid,//vapegateae.com/cdn/shop/products/FileOnline_CafeRacer_Liquid_60ml_Sidecar_COOL_BASTARD_1200x1200_31850760-a0db-44ec-a78e-c5c364b09051_300x300.jpg?v=1611227791,Cool Bastard 60ml By Cafe Racer E-Liquid,Cafe Racer,virginia tobacco,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/melon-saligoso-vapesauce,//vapegateae.com/cdn/shop/products/WhatsAppImage2021-07-08at7.42.38PM_300x300.jpg?v=1625759492,Melon -  Saligoso Vapesauce,Saligoso Vapesauce,melon,['70/30'],"[3, 6, 9]",[100]
https://vapegateae.com/collections/all-e-liquids/products/dr-vapes-cocktail-time-pink-lemonade-60ml-e-liquid,//vapegateae.com/cdn/shop/products/drvapes-pinklemonade-eliquid-abudhabi-dubai-uae-sharjah-1_300x300.jpg?v=1611228330,Dr Vapes Cocktail Time Pink Lemonade 60ml E liquid,Dr. Vapes,cranberries and strawberries,['78/28'],"[3, 12, 18]",[60]
https://vapegateae.com/collections/all-e-liquids/products/berry-ice-sidecar-60ml-by-cafe-racer-e-liquid,//vapegateae.com/cdn/shop/products/1Lucky13ByCafeRacer_300x300.jpg?v=1632634544,Berry Ice Sidecar 60ml By Cafe Racer E-Liquid,Cafe Racer,"strawberry, berries & menthol",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lime-jelly-beans-e-liquid-by-doozy,//vapegateae.com/cdn/shop/products/28--vapeGate-3frame-post_01_300x300.png?v=1626611385,Lime Jelly Beans - E liquid by Doozy,Doozy,"lime, jellybean",['70/30'],"[0, 3, 6]",[100]
https://vapegateae.com/collections/all-e-liquids/products/strawberry-sour-ice-bazooka,//vapegateae.com/cdn/shop/products/Sour_Strawberry_Ice-Bazooka-Abu_Dhabi-Dubai-UAE_3_300x300.jpg?v=1612354131,Strawberry Sour Ice - Bazooka,Bazooka,sour strawberry and menthol,['70/30'],[3],"[50, 60]"
https://vapegateae.com/collections/all-e-liquids/products/blizzard-50ml-e-liquid-by-doozy,//vapegateae.com/cdn/shop/products/blizzard-eliquid-by-doozy-vape-co-50ml_2_300x300.jpg?v=1628759565,Blizzard 50ml E liquid by Doozy,Doozy,"grapes, berries, ice",['70/30'],[0],[50]
https://vapegateae.com/collections/all-e-liquids/products/energy-blaze-e-liquid-by-sam-vapes,//vapegateae.com/cdn/shop/products/1ENERGYBLAZE_300x300.jpg?v=1632634143,ENERGY BLAZE E LIQUID - SAM VAPES,Sam Vapes,"energy , blueberry and raspberry.",['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/sam-vapes-frozen-mello-melon-60ml-e-liquid,//vapegateae.com/cdn/shop/products/Sam_Vapes-Mello_Melon-E_liquid-Saltnic-Abu_Dhabi-Dubai-UAE-Shop_Vape_Online_1_300x300.jpg?v=1611233474,Sam Vapes Frozen Mello Melon 60ml E Liquid,Sam Vapes,"watermelons, pomegranate , strawberries and menthol",['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/strawberry-sour-bazooka,//vapegateae.com/cdn/shop/products/Sour_Strawberry-Bazooka-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1612354128,Strawberry Sour - Bazooka,Bazooka,sour strawberry,['70/30'],[3],"[50, 60]"
https://vapegateae.com/collections/all-e-liquids/products/blue-raspberry-sour-straws-bazooka,//vapegateae.com/cdn/shop/products/Blue_Raspberry-Bazooka-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1612354121,Blue Raspberry Sour Straws - Bazooka,Bazooka,blue raspberry sour straw,['70/30'],[3],"[50, 60]"
https://vapegateae.com/collections/all-e-liquids/products/horny-bubblegum-sour-strawberry-100ml-e-liquid-by-horny-flava,//vapegateae.com/cdn/shop/products/Apple-Bubblegum_300x300.jpg?v=1610999443,Horny Bubblegum Sour Strawberry 100ml E Liquid by Horny Flava,Horny Flava,gum & strawberry,['70/30'],[3],"[100, 120]"
https://vapegateae.com/collections/all-e-liquids/products/horny-bubblegum-orange-100ml-e-liquid-by-horny-flava,//vapegateae.com/cdn/shop/products/Orange-Bubblegum-1_300x300.jpg?v=1611230010,Horny Bubblegum Orange 100ml E Liquid by Horny Flava,Horny Flava,gum & orange,['70/30'],"[3, 6]","[100, 120]"
https://vapegateae.com/collections/all-e-liquids/products/mega-mint-60ml-e-liquid-grand-e-liquid,//vapegateae.com/cdn/shop/products/WhatsApp-Image-2022-03-10-at-4.28.17-PM-19_300x300.jpg?v=1667625568,Mega Mint 60ml E Liquid - Grand E-Liquid,Grand Eliquid,mint,['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/pink-sour-dr-vapes,//vapegateae.com/cdn/shop/products/Pink_Sour-Dr_Vapes-Ejuice-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1612354842,Pink Sour - Dr. Vapes,Dr. Vapes,"blackcurrant, lemon and cotton candy",['78/22'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/pink-panther-smoothie-dr-vapes,//vapegateae.com/cdn/shop/products/dr-vape-panther-2_03_300x300.png?v=1648798114,Pink Panther Smoothie -  Dr Vapes,Dr. Vapes,"blackcurrant, cotton candy and cream",['78/22'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/pink-panther-ice-dr-vapes-1,//vapegateae.com/cdn/shop/products/Pink_Panther_Ice-Dr_Vapes-Ejuice-Abu_Dhabi-Dubai-UAE_3_300x300.jpg?v=1612354808,Pink Panther Ice -  Dr Vapes,Dr. Vapes,"blackcurrant, cotton candy and ice",['78/22'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/topaz-mad-mango-e-liquid-by-dr-vapes,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-02-12at8.42.11AM_300x300.jpg?v=1644645278,GEMS TOPAZ MAD MANGO -  Eliquid by Dr Vapes,Dr. Vapes,mango and ice,['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/pink-panther-dr-vapes,//vapegateae.com/cdn/shop/products/dr-vape-panther_01_01_300x300.png?v=1648631099,Pink Panther -  Dr Vapes,Dr. Vapes,blackcurrant and cotton candy,['78/22'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/emerald-limy-lemon-e-liquid-by-dr-vapes,//vapegateae.com/cdn/shop/products/Emerald_50ml_1024x1024_2x_600x_0d3180de-876f-40de-b422-bc8d37134e06_300x300.png?v=1644662108,GEMS EMERALD LIMY LEMON -  E liquid by Dr Vapes,Dr. Vapes,"lemon, lime and ice",['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/don-cristo-mint-60ml-e-juice-by-pgvg,//vapegateae.com/cdn/shop/products/VAPE-GATE--Juice_03_7_300x300.png?v=1623841451,Don Cristo Mint 60ml E juice by PGVG,Don Cristo PGVG,mint and tobacco,['70/30'],"[3, 6, 12, 18]",[60]
https://vapegateae.com/collections/all-e-liquids/products/tokyo-ejuice-apple-e-liquid-60ml,//vapegateae.com/cdn/shop/products/TOKYO-E--LIQUID-_salts-taro_01_300x300.png?v=1667547520,Tokyo Ejuice Iced Apple E Liquid 60ml,Tokyo Ejuice,apple and ice,['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/watermelon-ice-60ml-eliquid-dr-frost,//vapegateae.com/cdn/shop/products/Dr_Frost_Watermelon_Ice-Abu_Dhabi-Dubai-UAE-SaltNic-Ejuice-Buy_Vapes_Online_2_300x300.jpg?v=1611238128,Watermelon Ice 60ml Eliquid by Dr Frost,Dr. Frost,watermelon and menthol,['70/30'],"[0, 3, 6]","[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/strawberry-ice-60ml-eliquid-by-dr-frost,//vapegateae.com/cdn/shop/products/Dr_Frost_Strawberry_Ice-Abu_Dhabi-Dubai-UAE-SaltNic-Ejuice-Buy_Vapes_Online_4_300x300.jpg?v=1612355073,Strawberry Ice 60ml Eliquid by Dr Frost,Dr. Frost,strawberry and menthol,['70/30'],"[0, 3, 6]","[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/orange-and-mango-ice-60ml-eliquid-by-dr-frost,//vapegateae.com/cdn/shop/products/Dr_Frost_Mango_Ice_Ice-Abu_Dhabi-Dubai-UAE-SaltNic-Ejuice-Buy_Vapes_Online_1_300x300.jpg?v=1611017582,Orange and Mango Ice 60ml Eliquid by Dr. Frost,Dr. Frost,sweet tangerine and tropical mango,['70/30'],"[0, 3, 6]","[60, 100]"
https://vapegateae.com/collections/all-e-liquids/products/white-note-orange-tobacco-60ml,//vapegateae.com/cdn/shop/files/black-note-_orange-tobacco-_--Menthol-Blend-_Coffee-_-Caramel_03_300x300.png?v=1698642787,WHITE NOTE - Orange Tobacco 60ML,Black Note,"real tobacco leaves, orange",['50/50'],"[0, 3, 6, 12]",[60]
https://vapegateae.com/collections/all-e-liquids/products/white-note-lemon-tobacco-60ml,//vapegateae.com/cdn/shop/files/BLACK-NOTE-_Lemon-Tobacco-_-VANILLA-TOBACCO_01_300x300.png?v=1698642731,WHITE NOTE - Lemon Tobacco 60ML,Black Note,"real tobacco leaves, lemon",['50/50'],"[0, 3, 6, 12]",[60]
https://vapegateae.com/collections/all-e-liquids/products/sunset-lover-eliquid-france,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-02-14at6.11.47AM_2_300x300.jpg?v=1644813211,SUNSET LOVER - ELIQUID FRANCE,ELIQUID FRANCE,"lemon, strawberry, raspberry, blackberry, blueberry, red berry, menthol",['70/30'],"[0, 3, 6]",[50]
https://vapegateae.com/collections/all-e-liquids/products/fire-moon-eliquid-france,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-02-21at8.09.40AM_300x300.jpg?v=1645416935,FIRE MOON - ELIQUID FRANCE,ELIQUID FRANCE,"strawberry, raspberry, menthol",['70/30'],"[0, 3, 6]",[50]
https://vapegateae.com/collections/all-e-liquids/products/cola-apple-eliquid-france,//vapegateae.com/cdn/shop/products/WhatsAppImage2022-02-21at8.09.40AM_1_300x300.jpg?v=1645416959,COLA APPLE - ELIQUID FRANCE,ELIQUID FRANCE,"cola, apple",['70/30'],"[0, 3, 6]",[50]
https://vapegateae.com/collections/all-e-liquids/products/quix-pineapple-lemonade-3mg-60ml,//vapegateae.com/cdn/shop/products/1QUIX-PINEAPPLELEMONADE_300x300.png?v=1631076429,QUIX - PINEAPPLE LEMONADE 60ML ELIQUID,QUIX,"pineapple, lemonade",['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/pink-fusion-ice-60ml-e-liquid-by-cloud-breakers,//vapegateae.com/cdn/shop/products/IMG-20191102-112158_1024x1024_2x_ce05d014-b2c5-4caa-bdeb-5b946d63ff56_300x300.jpg?v=1622440523,Pink Fusion Ice 60ml E Liquid by Cloud Breakers,Cloud Breakers,"strawberry , raspberry , ice and blueberry",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/queenside-60ml-e-liquid-by-five-pawns-california,//vapegateae.com/cdn/shop/products/2Queenside_300x300.png?v=1635239530,Queenside - 60ml E liquid by Five Pawns California,Five Pawns California,orange cream & vanilla,['50/50'],"[3, 6, 12]","[10, 60]"
https://vapegateae.com/collections/all-e-liquids/products/grape-drank-on-ice-ruthless,//vapegateae.com/cdn/shop/products/Grape_Drank-Ruthless-Abu_Dhabi-Dubai-UAE_3_e0522bdd-8183-46f8-a831-2fd4f1ca6afd_300x300.jpg?v=1611036863,"Ruthless Grape Drank on Ice Juice , 60ml",Ruthless,grape soda and menthol,[],"[0, 3, 6]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/watermelon-punch-ice-juice-roll-upz,//vapegateae.com/cdn/shop/products/Watermelon_Punch_Ice-Juice_Roll_Upz-ejuice-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1612354739,Watermelon Punch Ice - Juice Roll Upz,Juice Roll Upz,"watermelon, candy and menthol",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/ice-wild-berry-punch-60ml-ejuice-juice-roll-upz,//vapegateae.com/cdn/shop/products/WildBerryPunch-0mg_800x_9a97d63a-fd7d-4ca4-94d3-063421453616_300x300.jpg?v=1616050964,Ice Wild Berry Punch 60ml Ejuice - Juice Roll Upz,Juice Roll Upz,"wild berries, candy, icy",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/iced-red-razz-60ml-ejuice-juice-roll-upz,//vapegateae.com/cdn/shop/products/Red_Razz_Ice_by_Juice_Roll_Upz_eJuice_300x300.jpg?v=1616051423,Iced Red Razz 60ml Ejuice - Juice Roll Upz,Juice Roll Upz,"raspberry, candy, cooling agent",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/strawberry-freez-60ml-e-liquid-by-ripe-vape,//vapegateae.com/cdn/shop/products/synth.60ml.strfr_-510x650_300x300.jpg?v=1611235448,Strawberry Freez 60ml E liquid by Ripe Vape,Ripe Vape,"strawberry, candy with ice",['75/25'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/green-apple-ice-60ml-e-liquid-by-juice-roll-upz,//vapegateae.com/cdn/shop/products/Juice_Roll_Upz-Green_Apple_Ice-E_liquid-Abu_Dhabi-Dubai-UAE-Al_Ain-Ras_Al_Khaima-Shop_Vape_Online-1_300x300.jpg?v=1611229513,Green Apple Ice 60ml E Liquid by Juice Roll Upz,Juice Roll Upz,green apple and ice,['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/lime-berry-e-liquid-by-sam-vapes,//vapegateae.com/cdn/shop/products/3LimeeBerry_300x300.jpg?v=1632634052,Limee Berry E Liquid by Sam Vapes,Sam Vapes,lemonade and mixed berries,['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/sun-tan-mango-ice-dinner-lady,//vapegateae.com/cdn/shop/products/sun-tan-mango-ice-50ml-dinner-lady_300x300.jpg?v=1610978142,Sun Tan Mango Ice - Dinner Lady,Dinner Lady,"mango, menthol",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/granate-smash-e-liquid-by-sam-vapes,//vapegateae.com/cdn/shop/products/2GRANATESMASH_300x300.jpg?v=1632634098,GRANATE SMASH E Liquid by Sam Vapes,Sam Vapes,pomegranate,['70/30'],"[3, 6]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/tokyo-grape,//vapegateae.com/cdn/shop/products/TOKYO-E-LIQUID-2_01_300x300.png?v=1667210495,Tokyo Iced Grape E Liquid,Tokyo Ejuice,"grape, ice",[],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/pink-wave-dinner-lady,//vapegateae.com/cdn/shop/products/Pink_Wave-Dinner_Lady-Abu_Dhabi-Dubai-UAE_1_300x300.jpg?v=1612354245,Pink Wave - Dinner Lady,Dinner Lady,"strawberry, lemon and coconut",['70/30'],"[0, 3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/frozen-sweet-melon-e-liquid-by-sam-vapes,//vapegateae.com/cdn/shop/products/image_2021-04-16_211400_300x300.webp?v=1676102416,Frozen Sweet Melon E Liquid by Sam Vapes,Sam Vapes,"sweet melon, watermelon and cherry",['70/30'],"[3, 6, 12, 18]","[60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/cookie-butter-loaded,//vapegateae.com/cdn/shop/products/vape-gate-uae-ksa-new-collection_2_300x300.jpg?v=1611021983,Cookie Butter - Loaded 120ml,Loaded,fresh cooked cookies and creamy peanut buttter,['70/30'],"[3, 6]","[50, 120]"
https://vapegateae.com/collections/all-e-liquids/products/blackberry-freez-60ml-e-liquid-by-ripe-vape,//vapegateae.com/cdn/shop/files/ripe_vapes_blackberry_freeze_60ml_01_300x300.webp?v=1690794979,Blackberry Freez 60ml E liquid by Ripe Vape,Ripe Vape,blackberry with ice,['75/25'],"[3, 6, 12]",[60]
https://vapegateae.com/collections/all-e-liquids/products/strawberry-dipped-loaded-120ml,//vapegateae.com/cdn/shop/products/StrawberryDipped-LoadedE-Liquid_400x_32e4b60e-a138-4688-93f7-84fe82f32874_300x300.jpg?v=1676275142,Strawberry Dipped - Loaded 120ml,Loaded,"strawberry, pretzel, cream",['70/30'],"[0, 3, 6]",[120]
https://vapegateae.com/collections/all-e-liquids/products/grape-drank-ruthless,//vapegateae.com/cdn/shop/products/Grape_Drank-Ruthless-Abu_Dhabi-Dubai-UAE_2_300x300.jpg?v=1611037056,"Ruthless Grape Drank Juice , 60ml",Ruthless,fresh grape and refreshing grape soda,[],"[0, 3, 6]","[50, 60, 120]"
https://vapegateae.com/collections/all-e-liquids/products/mango-freez-60ml-e-liquid-by-ripe-vape,//vapegateae.com/cdn/shop/products/3-Juices---Ripe-Vapes-2_02_300x300.png?v=1617767466,Mango Freez 60ml E liquid by Ripe Vape,Ripe Vape,"mango, candy with ice",['75/25'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/we-fog-grape-kiwi-60ml-e-liquid-ice-series,//vapegateae.com/cdn/shop/products/1WeFogGrapeKiwi_300x300.png?v=1631631379,We Fog Grape Kiwi 60ml E liquid Ice Series,Camiso,ice series,[],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/summer-love-60ml-e-liquid-by-zomo,//vapegateae.com/cdn/shop/products/Zoomsummerlove-eliquid-vape-abudhabi-dubai-uae-rasalkhaima-3_300x300.jpg?v=1611235367,Summer Love 60ml E liquid by Zomo,Zomo,strawberry and lemon,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/svrf-satisfying-iced-60ml-vape-juice,//vapegateae.com/cdn/shop/products/SatisfyingIced-SVRF_400x_8690d9c4-0236-4d45-84db-0b557c48a9c5_300x300.webp?v=1676276844,SVRF - SATISFYING ICED 60ML,SVRF,"menthol ,raspberry, dragon fruit, tea",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/element-pure-mello-lush-ice-eliquid-60ml,//vapegateae.com/cdn/shop/products/ELEMENT-PURE_02_300x300.png?v=1658379322,ELEMENT PURE - MELLO LUSH ICE ELIQUID (60ML),Element Pure,"watermelon, ice",['70/30'],"[3, 6]",[60]
https://vapegateae.com/collections/all-e-liquids/products/moscow-mule-60ml-e-liquid-by-zomo,//vapegateae.com/cdn/shop/products/WhatsAppImage2020-06-10at4.05.22PM_1_300x300.jpg?v=1611231453,Moscow Mule 60ml E liquid by Zomo,Zomo,sweet mint ,['70/30'],[3],[60]
https://vapegateae.com/collections/all-e-liquids/products/purple-rain-dinner-lady,//vapegateae.com/cdn/shop/products/3_21_300x300.jpg?v=1616321659,Purple Rain - Dinner Lady,Dinner Lady,"raspberry, blueberry, and lemon with ice",['70/30'],"[0, 3, 6]",[60]
